,unique_id,osmid,element_type,amenity,collection_times,operator,postal_code,ref,royal_cypher,geometry,created_by,addr:housenumber,addr:postcode,addr:street,fhrs:id,name,source:addr,wifi,post_box:type,source,toilets,toilets:wheelchair,wheelchair,addr:city,addr:country,fhrs:authority,fhrs:local_authority_id,old_name,post_box:apertures,post_box:design,cuisine,denomination,religion,brewery,internet_access,internet_access:fee,access,capacity,capacity:disabled,fee,maxheight,operator:type,parking,supervised,surface,website,historic,layer,start_date,tourism,wikidata,wikipedia,brand,opening_hours,phone,ref:navads,source:postcode,fixme,bus,public_transport,level,note,shop,source:name,addr:housename,email,outdoor_seating,smoking,open,healthcare,old_amenity,disused,ref:pol_id,fuel:diesel,fuel:octane_95,fuel:octane_98,bicycle_parking,covered,food,sport,recycling:cardboard,recycling:clothes,recycling:glass_bottles,recycling_type,brand:wikidata,brand:wikipedia,short_name,dispensing,backrest,information,addr:full,takeaway,brothel:club,cash_in,drive_through,alt_name,real_ale,payment:coins,payment:credit_cards,payment:debit_cards,payment:telephone_cards,atm:count,addr:place,addr:unit,old_website,currency:GBP,contact:website,atm,source:housenumber,ele,name:en,diet:vegetarian,building,fax,old_cuisine,old_opening_hours,telephone,fixme:addr1,contact:fax,booth,official_name,bar,building:level,opening_hours:covid19,toilets:disposal,source:opening_times,delivery,name:it,gluten_free,old_fhrs:id,leisure,buffet,taxi,recycling:cans,recycling:glass,recycling:paper,female,male,old_shop,contact:facebook,gay,lgbtq,payment:american_express,kindergarten,direction,material,halal,note:cuisine,mapillary,survey:date,vending,highway,cyclestreets_id,pedalboat_rental,motor_vehicle,vegetarian,internet_access:ssid,diet:vegan,payment:cash,payment:electronic_purses,payment:maestro,payment:visa,addr:state,description,emergency,diet:gluten_free,toilets:access,office,drink,dog,wheelchair:step_height,changing_table,contact:phone,air_conditioning,indoor,stars,count,addr:village,social_facility,social_facility:for,operator:wikidata,operator:wikipedia,nodes,park_ride,type,cinema:3D,screen,phone:GB,facebook,twitter,source:geometry,service_times,ref:edubase,hgv,fhrs:rating,capacity:charging,payment:cards,payment:contactless,building:use,name:sr,notes,private,maxstay,maxspeed,fuel:lpg,cqc:location:id,designation,source:building,landuse,owner,listed_status,building:levels,recycling:green_waste,lit,smoothness,ref:NPLG:UPRN:1,url,unisex,area,name:pa,name:gu,name:hi,ref:GB:uprn,studio,room,survey_date,construction,recycling:aluminium,recycling:batteries,recycling:beverage_cartons,recycling:books,recycling:cartons,recycling:electrical_appliances,recycling:magazines,recycling:newspaper,recycling:organic,recycling:paper_packaging,recycling:plastic,recycling:plastic_bottles,recycling:plastic_packaging,recycling:scrap_metal,recycling:shoes,recycling:small_appliances,recycling:waste,recycling:wood,charge,animal_training,ways
1866,way/488961389,488961389,way,bank,,,,,," -1.0886084,52.6417655,,-1.0886153,52.6418537,,-1.0886267,52.641998,,-1.0887472,52.6419945,,-1.0887401,52.6419043,,-1.0886842,52.6419059,,-1.08868,52.6418518,,-1.0886465,52.6418528,,-1.0886447,52.6418304,,-1.0886814,52.6418293,,-1.0886787,52.6417942,,-1.0887294,52.6417928,,-1.088727,52.641762,,-1.0886084,52.6417655,,",,263,LE5 4DG,Uppingham Road,,Lloyds Bank,,,,,,,,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4812497661, 4812497673, 4812497662, 4812497663, 4812497664, 4812497665, 4812497666, 4812497667, 4812497668, 4812497669, 4812497670, 4812497671, 4812497672, 4812497661]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,way/488961390,488961390,way,bank,,,,,," -1.0886153,52.6418537,,-1.0886268,52.641998,,-1.0885063,52.6420014,,-1.0885059,52.6419897,,-1.0884995,52.641911,,-1.0885551,52.6419096,,-1.0885509,52.6418555,,-1.0885843,52.6418546,,-1.0886153,52.6418537,,",,265,LE5 4DG,Uppingham Road,,Santander,,,,,,,,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4812497673, 4812497674, 4812497675, 4812497680, 4812497676, 4812497677, 4812497678, 4812497679, 4812497673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,way/488962950,488962950,way,place_of_worship,,,,,," -1.0897672,52.6425423,,-1.0892768,52.6425322,,-1.0892908,52.6422814,,-1.0893117,52.6422818,,-1.0893129,52.6422601,,-1.089365,52.6422611,,-1.0893871,52.6422477,,-1.0894433,52.6422496,,-1.0894553,52.642263,,-1.0895146,52.6422642,,-1.0895131,52.6422913,,-1.0895908,52.6422929,,-1.0895897,52.6423118,,-1.0897799,52.6423157,,-1.0897672,52.6425423,,",,,,,,Uppingham Road Methodist Church,,,,,,,,,,,,,,,,methodist,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[181316983, 4812511874, 4812511875, 4812511876, 4812511877, 4812511878, 4812511879, 4812511880, 4812511881, 4812511882, 4812511883, 4812511884, 4812511885, 4812511886, 181316983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,way/490173028,490173028,way,parking,,,,,," -1.1341462,52.6186811,,-1.1338813,52.6186642,,-1.1339134,52.6185815,,-1.1337088,52.6185522,,-1.1337133,52.6184457,,-1.1339528,52.6184173,,-1.1339137,52.6182958,,-1.1341412,52.618261,,-1.1341462,52.6186811,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1043959547, 1043959904, 1043959909, 1043959913, 1043955023, 1043955019, 1043955018, 1043959544, 1043959547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,way/490173029,490173029,way,parking,,,,,," -1.1346176,52.6179496,,-1.1344791,52.6179492,,-1.1340826,52.6179515,,-1.1336938,52.6179547,,-1.1336881,52.6181304,,-1.1345858,52.6181127,,-1.134758,52.618034,,-1.1347712,52.6179487,,-1.1346176,52.6179496,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4108416481, 1043943796, 1043943801, 4108416479, 4823523012, 4823523013, 4823523014, 4823523015, 4108416481]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,way/490173031,490173031,way,parking,,,,,," -1.1347307,52.6230932,,-1.1346201,52.6233164,,-1.1345068,52.6235479,,-1.1329825,52.6234889,,-1.133041,52.6230217,,-1.1347307,52.6230932,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4823523023, 4823523024, 4823523025, 4163264598, 5197050308, 4823523023]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,way/490204656,490204656,way,parking,,,,,," -1.1284439,52.6393904,,-1.1284491,52.6393107,,-1.1284765,52.6393113,,-1.1284853,52.6391768,,-1.1281018,52.6391676,,-1.1281061,52.639103,,-1.1274313,52.6390867,,-1.1274275,52.6391447,,-1.1274248,52.6391872,,-1.1274207,52.6392511,,-1.1276045,52.6392555,,-1.1275971,52.6393702,,-1.1284439,52.6393904,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4823796451, 4823796452, 4823796453, 4823796454, 4823796455, 4823796456, 4823796457, 4823796461, 4823796460, 4823796444, 4823796445, 4823796446, 4823796451]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,way/490505050,490505050,way,bar,,,,,," -1.0892873,52.5944053,,-1.089285,52.5942463,,-1.0891292,52.5942471,,-1.0891276,52.5941361,,-1.0889265,52.5941372,,-1.0889269,52.5941598,,-1.088888,52.59416,,-1.0888887,52.5942095,,-1.0888065,52.5942099,,-1.0888072,52.594255,,-1.088863,52.5942547,,-1.088865,52.5943923,,-1.0890626,52.5943912,,-1.0890628,52.5944065,,-1.0892873,52.5944053,,",,,,Wigston Road,14415,Leicester Tigers,,,,,,,,Oadby,GB,Oadby and Wigston,04Y/00004/COMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oval Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826877210, 4826877211, 4826877212, 4826877213, 4826877214, 4826877215, 4826877216, 4826877217, 4826877218, 4826877219, 4826877220, 4826877821, 4826877822, 4826877823, 4826877210]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,way/490505051,490505051,way,parking,,,,,," -1.0895287,52.594352,,-1.0895245,52.5938918,,-1.0892697,52.593902,,-1.0884844,52.594207,,-1.0885829,52.5943074,,-1.08874,52.5943616,,-1.0889092,52.5944263,,-1.0893123,52.594549,,-1.089335,52.5945201,,-1.0894783,52.5945189,,-1.0894888,52.5944126,,-1.0894319,52.5944139,,-1.0894362,52.5943499,,-1.0895287,52.594352,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826877824, 4826877825, 4826877826, 4826877827, 4826877828, 2700019092, 872456054, 4826877829, 4826877830, 4826877831, 4826877832, 4826877833, 4826877834, 4826877824]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,way/490505057,490505057,way,parking,,,,,," -1.0886406,52.5940112,,-1.0885525,52.593794,,-1.0886769,52.5937752,,-1.0885642,52.5934936,,-1.0885824,52.5934524,,-1.0887312,52.5934361,,-1.0888696,52.5934637,,-1.0890286,52.5935365,,-1.0890618,52.5936298,,-1.0890948,52.5937304,,-1.0891355,52.5938158,,-1.0890173,52.5938706,,-1.0886406,52.5940112,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826877860, 4826877861, 4826877862, 4826877863, 4826877864, 4826877865, 4826877866, 4826877867, 4826877868, 4826877869, 4826877870, 4826877875, 4826877860]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,way/490505062,490505062,way,parking,,,,,," -1.0874076,52.5942355,,-1.0869367,52.5943134,,-1.086663,52.5937098,,-1.0865178,52.5937383,,-1.0865005,52.593956,,-1.0865335,52.5941791,,-1.0865765,52.5944001,,-1.0866831,52.5945352,,-1.0874741,52.5943718,,-1.0874076,52.5942355,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826877900, 4826877901, 4826877902, 4826877903, 872455897, 872455900, 872455903, 872455905, 4826877904, 4826877900]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,way/490505068,490505068,way,parking,,,,,," -1.080237,52.5964216,,-1.0801397,52.5962065,,-1.0798985,52.5962455,,-1.0800113,52.596457,,-1.0799374,52.5964759,,-1.0799063,52.5964346,,-1.0795211,52.596509,,-1.079665,52.5967855,,-1.0799938,52.5967193,,-1.0801144,52.596717,,-1.0802234,52.5969037,,-1.0803051,52.5968871,,-1.0804082,52.5968812,,-1.0806845,52.5968765,,-1.0807662,52.5968777,,-1.0807545,52.59673,,-1.0805993,52.5967436,,-1.0803546,52.5967534,,-1.0803382,52.5966012,,-1.0800405,52.5966615,,-1.0799608,52.5965161,,-1.0800133,52.5964901,,-1.080541,52.5964571,,-1.0805682,52.596456,,-1.0807331,52.5964606,,-1.0808323,52.596457,,-1.0809082,52.5965456,,-1.08127,52.5963885,,-1.0815482,52.5962987,,-1.0814451,52.5961699,,-1.0812875,52.5962325,,-1.081307,52.5962526,,-1.0812792,52.5962549,,-1.0809354,52.5963932,,-1.0805522,52.5964027,,-1.080237,52.5964216,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826877946, 4826877947, 4826877948, 4826877949, 4826877950, 4826877951, 4826877952, 4826877953, 4826877954, 4826877955, 4826877956, 4826877957, 4826877958, 4826877959, 4826877960, 4826877961, 4826877988, 4826877962, 4826877963, 4826877964, 4826877965, 4826877966, 4826877967, 4826877989, 4826877968, 4826877969, 4826877970, 4826877971, 4826877972, 4826877973, 4826877974, 4826877975, 4826877978, 4826877976, 4826877977, 4826877946]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,way/490505078,490505078,way,parking,,,,,," -1.0794879,52.5964752,,-1.079294,52.596074,,-1.0790674,52.5961151,,-1.0792659,52.5965145,,-1.0794879,52.5964752,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826878123, 4826878124, 4826878125, 4826878126, 4826878123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,way/490505080,490505080,way,parking,,,,,," -1.0789286,52.598775,,-1.0786723,52.5987518,,-1.0785318,52.5988595,,-1.0788544,52.5991722,,-1.0792005,52.5993564,,-1.0792507,52.5992136,,-1.0789497,52.5991863,,-1.0789663,52.5991187,,-1.0788678,52.5991097,,-1.0788861,52.5990352,,-1.0789691,52.5990427,,-1.0789742,52.5989982,,-1.0788696,52.5989884,,-1.0789286,52.598775,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4567598270, 4826878133, 4826878134, 4826878135, 4826878136, 4826878127, 4826878132, 4826878131, 4826878130, 4826878129, 2407735362, 2407735361, 2407735359, 4567598270]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,way/490505152,490505152,way,parking,,,,,," -1.0963861,52.591736,,-1.0961977,52.591732,,-1.0961927,52.5918192,,-1.0961885,52.5918811,,-1.0961863,52.591919,,-1.0961031,52.5919172,,-1.0960914,52.59212,,-1.096289,52.5921242,,-1.0963006,52.5919232,,-1.0963741,52.5919262,,-1.0963861,52.591736,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4035506622, 4826879086, 4035512019, 4035512027, 4826879087, 4826879088, 4826879089, 4826879090, 4826879091, 4826879101, 4035506622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,way/490505156,490505156,way,veterinary,,,,,," -1.0961787,52.5902825,,-1.0962135,52.590128,,-1.0959901,52.5901106,,-1.0959754,52.5901802,,-1.0960215,52.5901838,,-1.0960038,52.5902676,,-1.0960353,52.59027,,-1.0961787,52.5902825,,",,,,,,Vets 4 Pets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826879102, 4826879103, 4826879104, 4826879105, 4826879106, 4826879107, 4826879111, 4826879102]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,way/490505157,490505157,way,parking,,,,,," -1.0961787,52.5902825,,-1.0961389,52.5904507,,-1.095882,52.5904283,,-1.0960215,52.5903285,,-1.0960353,52.59027,,-1.0961787,52.5902825,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4826879102, 4826879108, 4826879109, 4826879110, 4826879111, 4826879102]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,way/490672645,490672645,way,parking,,,,,," -1.1052899,52.5913095,,-1.1053639,52.5913166,,-1.1054846,52.5913123,,-1.1052492,52.5915319,,-1.1053024,52.5916204,,-1.1052408,52.591915,,-1.1045738,52.5919388,,-1.1038451,52.5918877,,-1.1041282,52.5916034,,-1.1043214,52.5916493,,-1.1043049,52.5916777,,-1.1044004,52.5916982,,-1.1043588,52.5917697,,-1.1045523,52.5918113,,-1.1045992,52.5917311,,-1.1049948,52.5918165,,-1.1050482,52.5917253,,-1.1049572,52.5917056,,-1.104988,52.5916531,,-1.1050394,52.591602,,-1.1050839,52.5915245,,-1.1049878,52.5915041,,-1.1050572,52.5913832,,-1.1050899,52.5914077,,-1.1052899,52.5913095,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4828571998, 4828573133, 4828573152, 4828573153, 4828573154, 4828573155, 4828573156, 4828573157, 4828573158, 4828573159, 4828572011, 4828572012, 4828572013, 4828572014, 4828572015, 4828572016, 4828572017, 4828572018, 4828572019, 4828573128, 4828573129, 4828573130, 4828573131, 4828573132, 4828571998]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,way/490672696,490672696,way,social_facility,,,,,," -1.1213023,52.5913541,,-1.1212329,52.5913341,,-1.1212642,52.5912941,,-1.1209589,52.5912043,,-1.1210606,52.5910786,,-1.1212477,52.5911345,,-1.1212788,52.591096,,-1.1213669,52.5911223,,-1.1213352,52.5911614,,-1.1215365,52.5912211,,-1.1215573,52.5911951,,-1.1217365,52.5912479,,-1.1217072,52.5912846,,-1.1218233,52.5913188,,-1.1217985,52.5913499,,-1.1218308,52.5913594,,-1.1217841,52.591418,,-1.1213524,52.5912906,,-1.1213023,52.5913541,,",,218,LE18 1BD,Aylestone Lane,1652,Amberwood Care Home,,,,,,,,Wigston,GB,Oadby and Wigston,00330/0218/0/000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assisted_living,,,,"[4828573962, 4828573963, 4828573964, 4828573965, 4828573966, 4828573967, 4828573968, 4828573969, 4828573970, 4828573971, 4828573972, 4828573973, 4828573974, 4828573975, 4828573976, 4828573977, 4828573978, 4828573979, 4828573962]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,way/491761647,491761647,way,parking,,,,,," -1.1244658,52.6195251,,-1.1243295,52.6194445,,-1.1236827,52.6197734,,-1.123913,52.6199043,,-1.1243295,52.6195787,,-1.1244658,52.6195251,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4838485533, 4838485534, 4838485535, 4838485536, 4838485537, 4838485533]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,way/491761655,491761655,way,school,,,,,," -1.1258094,52.6194672,,-1.1260481,52.6192767,,-1.1259799,52.6191547,,-1.1250131,52.6186157,,-1.1250379,52.6185894,,-1.1250517,52.6185586,,-1.1250527,52.6185459,,-1.1250544,52.6185244,,-1.1250314,52.6184925,,-1.1249309,52.618418,,-1.1249263,52.6184039,,-1.1249334,52.6183857,,-1.1249661,52.6183692,,-1.1249137,52.6183364,,-1.124783,52.6184072,,-1.124728,52.6183743,,-1.1246253,52.6184293,,-1.1246129,52.6184226,,-1.1242371,52.6186402,,-1.1240949,52.6185459,,-1.1236547,52.6187597,,-1.1227139,52.618076,,-1.1225315,52.6181556,,-1.1233362,52.6187223,,-1.122789,52.6190219,,-1.1226495,52.6189828,,-1.1221899,52.6192018,,-1.1221969,52.61921,,-1.1222406,52.6192376,,-1.1223865,52.6193299,,-1.1227867,52.6195828,,-1.1226476,52.6196794,,-1.1228795,52.6198349,,-1.1227602,52.61991,,-1.122864,52.6200249,,-1.1229579,52.6200852,,-1.1230963,52.6201304,,-1.1236713,52.6197968,,-1.1244026,52.6201679,,-1.1251868,52.6195876,,-1.1253239,52.6196544,,-1.125658,52.6193971,,-1.1258094,52.6194672,,",,,,,,Wyggeston & Queen Elizabeth I College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2979382836, 2979382839, 2979381831, 1644072812, 4806233788, 4806233787, 4838485554, 4806233789, 4806233785, 4806233786, 4806233784, 4806233783, 4806233782, 4806233781, 4806233780, 4806233779, 1644072809, 1644072828, 1644072806, 1644072804, 1644072810, 1644072819, 1644072805, 1644072825, 1644072821, 1644072833, 4838485555, 2694573365, 5899025402, 5064767890, 2694573364, 2694573369, 2694573363, 2694573370, 4838485552, 4838485553, 2694573362, 2694573361, 2694573360, 2694573359, 2979382841, 2979382833, 2979382836]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,way/491761663,491761663,way,parking,,,,,," -1.1332739,52.6191503,,-1.133501,52.6191501,,-1.133475,52.6187831,,-1.1331508,52.6187899,,-1.1331538,52.6188827,,-1.133265,52.6188814,,-1.1332739,52.6191503,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4838485577, 1045599513, 4838485578, 1041537496, 4108426388, 4108426387, 4838485577]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,way/491761670,491761670,way,parking,,,,,," -1.133268,52.6183806,,-1.1334459,52.6183833,,-1.133469,52.6186574,,-1.1329326,52.6186705,,-1.1325663,52.6186555,,-1.1321829,52.6186095,,-1.1318845,52.6185786,,-1.1318689,52.6185176,,-1.1321492,52.6185141,,-1.1323339,52.6185123,,-1.1325142,52.6185105,,-1.1325153,52.6185414,,-1.1332747,52.618531,,-1.133268,52.6183806,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4838485594, 4838485595, 4838485596, 4838485597, 4838485598, 4838485599, 4838485600, 4838485601, 4108426379, 4110109235, 4090316729, 4090316730, 1041537364, 4838485594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
