,unique_id,osmid,element_type,geometry,amenity,building,name,drive_through,fee,operator,note,level,addr:housenumber,addr:postcode,addr:street,opening_hours,phone,addr:city,addr:housename,building:levels,description,source,access,alt_name,brand,brand:wikidata,shop,office,website,ref,wheelchair,leisure,bus,public_transport,ref:NPLG:UPRN:1,parking,emergency,tourism,wikidata,historic,addr:unit,indoor,sport,nodes,brand:wikipedia,service:bicycle:retail,shop_1,denomination,postal_code,religion,fhrs:id,source:postcode,old_name,old_shop,cuisine,fixme,park_ride,supervised,source:addr,cinema:3D,screen,wikipedia,layer,addr:country,contact:facebook,contact:phone,contact:twitter,contact:website,fhrs:authority,fhrs:local_authority_id,opening_hours:covid19,disused:amenity,phone:GB,facebook,food,internet_access,internet_access:fee,internet_access:ssid,twitter,source:geometry,outdoor_seating,height,source:name,second_hand,ref:GB:uprn,email,addr:flats,addr:interpolation,building:use,listed_status,old_amenity,old_denomination,old_religion,telecom,fax,smoking,stars,service_times,area,self_checkout,owner,man_made,HE_ref,notes,fhrs:rating,gay,lgbtq,female,male,residential,healthcare,name:en,club,product,name:sr,social_facility,social_facility:for,other_fhrs:id,cqc:location:id,pool,toilets,toilets:wheelchair,type,source:building,roof:levels,roof:shape,start_date,official_name,landuse,surface,building:colour,building:material,roof:colour,roof:material,craft,capacity,addr:source,brewery,unisex,power,building:min_level,source:addr:postcode,name:pa,name:gu,name:hi,substation,air_conditioning,name:it,butcher,delivery,takeaway,atm,diet:vegetarian,food_hall,disused,disused:shop,architect,wikimedia_commons,studio,abandoned:building,room,cyclestreets_id,gift,building:levels:underground,bar,restaurant,survey_date,add,information,gay:men,gay:transgender,government,dispensing,beauty,opening_date,rooms,material,number_of_apartments,roof:orientation,construction,operator:type,animal_training,ways,service:vehicle:car_repair,service:vehicle:used_car_sales
5806,way/911371226,911371226,way,"-1.1235083,52.5964109,,-1.1235041,52.596462,,-1.1233891,52.5964585,,-1.1233933,52.5964074,,-1.1235083,52.5964109,,",,yes,0,,,,,,27,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365357, 8462365354, 8462365353, 8462365356, 8462365357]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807,way/911371227,911371227,way,"-1.1232917,52.596622,,-1.1232132,52.5966421,,-1.123167,52.5965753,,-1.1232455,52.5965553,,-1.1232917,52.596622,,",,yes,0,,,,,,21,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365360, 8462365363, 8462365362, 8462365359, 8462365360]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5808,way/911371228,911371228,way,"-1.1233702,52.5966019,,-1.1232917,52.596622,,-1.1232455,52.5965553,,-1.1233239,52.5965352,,-1.1233702,52.5966019,,",,yes,0,,,,,,23,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365364, 8462365360, 8462365359, 8462365361, 8462365364]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5809,way/911371229,911371229,way,"-1.1230615,52.5966792,,-1.1229836,52.5966989,,-1.1229389,52.5966335,,-1.1230169,52.5966138,,-1.1230615,52.5966792,,",,yes,0,,,,,,17,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365366, 8462365369, 8462365368, 8462365365, 8462365366]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5810,way/911371230,911371230,way,"-1.1231395,52.5966596,,-1.1230615,52.5966792,,-1.1230169,52.5966138,,-1.1230948,52.5965942,,-1.1231395,52.5966596,,",,yes,0,,,,,,19,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365370, 8462365366, 8462365365, 8462365367, 8462365370]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5811,way/911371231,911371231,way,"-1.1217841,52.5969263,,-1.1218208,52.5969748,,-1.1217091,52.597006,,-1.1216724,52.5969574,,-1.1217841,52.5969263,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365372, 8462365375, 8462365374, 8462365371, 8462365372]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5812,way/911371232,911371232,way,"-1.1217474,52.5968777,,-1.1217841,52.5969263,,-1.1216724,52.5969574,,-1.1216357,52.5969089,,-1.1217474,52.5968777,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365376, 8462365372, 8462365371, 8462365373, 8462365376]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5813,way/911371233,911371233,way,"-1.121679,52.5967886,,-1.1217142,52.5968368,,-1.1216014,52.5968672,,-1.1215662,52.596819,,-1.121679,52.5967886,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365378, 8462365381, 8462365380, 8462365377, 8462365378]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5814,way/911371234,911371234,way,"-1.1216438,52.5967404,,-1.121679,52.5967886,,-1.1215662,52.596819,,-1.121531,52.5967708,,-1.1216438,52.5967404,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365382, 8462365378, 8462365377, 8462365379, 8462365382]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5815,way/911371235,911371235,way,"-1.1219717,52.5967237,,-1.122054,52.5967153,,-1.1220728,52.5967828,,-1.1219905,52.5967913,,-1.1219717,52.5967237,,",,yes,0,,,,,,1,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365385, 8462990608, 8462990607, 8462365384, 8462365385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5816,way/911371236,911371236,way,"-1.1222966,52.5966985,,-1.1223154,52.5967668,,-1.1221958,52.596779,,-1.122177,52.5967106,,-1.1222966,52.5966985,,",,yes,0,,,,,,5,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365388, 8462365387, 8462365392, 8462365391, 8462365388]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5817,way/911371237,911371237,way,"-1.1222966,52.5966985,,-1.1223318,52.5966947,,-1.1223284,52.5966826,,-1.1224102,52.5966741,,-1.1224363,52.5967667,,-1.1223966,52.5967709,,-1.1223931,52.5967586,,-1.1223154,52.5967668,,-1.1222966,52.5966985,,",,yes,0,,,,,,7,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365388, 8462365390, 8462365393, 8462365396, 8462365395, 8462365394, 8462365389, 8462365387, 8462365388]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5818,way/911371238,911371238,way,"-1.1225395,52.5966732,,-1.1226245,52.5966649,,-1.1226429,52.5967339,,-1.1225579,52.5967423,,-1.1225395,52.5966732,,",,yes,0,,,,,,11,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365398, 8462365402, 8462365399, 8462365397, 8462365398]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5819,way/911371239,911371239,way,"-1.1224545,52.5966816,,-1.1225395,52.5966732,,-1.1225579,52.5967423,,-1.1224729,52.5967506,,-1.1224545,52.5966816,,",,yes,0,,,,,,9,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365401, 8462365398, 8462365397, 8462365400, 8462365401]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5820,way/911371240,911371240,way,"-1.1227776,52.5966488,,-1.1228636,52.5966404,,-1.1228819,52.5967103,,-1.122796,52.5967187,,-1.1227776,52.5966488,,",,yes,0,,,,,,15,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365404, 8462365408, 8462365405, 8462365403, 8462365404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5821,way/911371241,911371241,way,"-1.1226916,52.5966571,,-1.1227776,52.5966488,,-1.122796,52.5967187,,-1.12271,52.596727,,-1.1226916,52.5966571,,",,yes,0,,,,,,13,,Ramsbury Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365407, 8462365404, 8462365403, 8462365406, 8462365407]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5822,way/911371242,911371242,way,"-1.1225118,52.5971783,,-1.1225543,52.5972367,,-1.1224635,52.5972611,,-1.1224209,52.5972027,,-1.1225118,52.5971783,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365410, 8462365409, 8462365414, 8462365413, 8462365410]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5823,way/911371243,911371243,way,"-1.1225118,52.5971783,,-1.122488,52.5971457,,-1.1225707,52.5971235,,-1.122637,52.5972145,,-1.1225543,52.5972367,,-1.1225118,52.5971783,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365410, 8462365411, 8462365412, 8462365415, 8462365409, 8462365410]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5824,way/911371244,911371244,way,"-1.1227056,52.5971286,,-1.1227905,52.5971072,,-1.1228309,52.5971664,,-1.1227461,52.5971878,,-1.1227056,52.5971286,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365417, 8462365421, 8462365418, 8462365416, 8462365417]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5825,way/911371245,911371245,way,"-1.1226208,52.59715,,-1.1227056,52.5971286,,-1.1227461,52.5971878,,-1.1226613,52.5972092,,-1.1226208,52.59715,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365420, 8462365417, 8462365416, 8462365419, 8462365420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5826,way/911371246,911371246,way,"-1.1229121,52.5971008,,-1.1229591,52.5971804,,-1.1228793,52.5971978,,-1.1228323,52.5971181,,-1.1229121,52.5971008,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365422, 8462365423, 8462365425, 8462365424, 8462365422]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5827,way/911371247,911371247,way,"-1.1229591,52.5971804,,-1.1229121,52.5971008,,-1.12298,52.597086,,-1.123027,52.5971656,,-1.1229591,52.5971804,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365423, 8462365422, 8462365427, 8462365426, 8462365423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5828,way/911371248,911371248,way,"-1.1231013,52.5970367,,-1.1231874,52.5970196,,-1.1232209,52.5970818,,-1.1231347,52.5970989,,-1.1231013,52.5970367,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365429, 8462365433, 8462365430, 8462365428, 8462365429]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5829,way/911371249,911371249,way,"-1.1230151,52.5970538,,-1.1231013,52.5970367,,-1.1231347,52.5970989,,-1.1230486,52.597116,,-1.1230151,52.5970538,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365432, 8462365429, 8462365428, 8462365431, 8462365432]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5830,way/911371250,911371250,way,"-1.1232976,52.5969987,,-1.1233839,52.5969803,,-1.1234186,52.5970407,,-1.1233323,52.597059,,-1.1232976,52.5969987,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365435, 8462365439, 8462365436, 8462365434, 8462365435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5831,way/911371251,911371251,way,"-1.1232112,52.597017,,-1.1232976,52.5969987,,-1.1233323,52.597059,,-1.123246,52.5970774,,-1.1232112,52.597017,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365438, 8462365435, 8462365434, 8462365437, 8462365438]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5832,way/911371252,911371252,way,"-1.1234884,52.5969603,,-1.1235417,52.5970617,,-1.1234752,52.5970746,,-1.1234218,52.5969733,,-1.1234884,52.5969603,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365441, 8462365440, 8462365443, 8462365442, 8462365441]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5833,way/911371253,911371253,way,"-1.1235417,52.5970617,,-1.1234884,52.5969603,,-1.1235557,52.5969473,,-1.123609,52.5970486,,-1.1235417,52.5970617,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365440, 8462365441, 8462365445, 8462365444, 8462365440]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5834,way/911371254,911371254,way,"-1.1237157,52.596987,,-1.12363,52.5970019,,-1.1236005,52.5969391,,-1.1236861,52.5969243,,-1.1237157,52.596987,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365447, 8462365450, 8462365449, 8462365446, 8462365447]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5835,way/911371255,911371255,way,"-1.1238013,52.5969722,,-1.1237157,52.596987,,-1.1236861,52.5969243,,-1.1237718,52.5969094,,-1.1238013,52.5969722,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365451, 8462365447, 8462365446, 8462365448, 8462365451]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5836,way/911371256,911371256,way,"-1.1239138,52.5969547,,-1.1238265,52.5969673,,-1.1238017,52.5969042,,-1.1238891,52.5968915,,-1.1239138,52.5969547,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365453, 8462365456, 8462365455, 8462365452, 8462365453]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5837,way/911371257,911371257,way,"-1.1240011,52.596942,,-1.1239138,52.5969547,,-1.1238891,52.5968915,,-1.1239764,52.5968789,,-1.1240011,52.596942,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365457, 8462365453, 8462365452, 8462365454, 8462365457]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5838,way/911371258,911371258,way,"-1.1241477,52.5968674,,-1.1242546,52.5968526,,-1.1242846,52.5969328,,-1.1241777,52.5969476,,-1.1241477,52.5968674,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365459, 8462365463, 8462365460, 8462365458, 8462365459]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5839,way/911371259,911371259,way,"-1.1240407,52.5968822,,-1.1241477,52.5968674,,-1.1241777,52.5969476,,-1.1240707,52.5969623,,-1.1240407,52.5968822,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365462, 8462365459, 8462365458, 8462365461, 8462365462]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5840,way/911371260,911371260,way,"-1.124468,52.5969118,,-1.1243586,52.5969213,,-1.124339,52.596838,,-1.1244485,52.5968286,,-1.124468,52.5969118,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365465, 8462365468, 8462365467, 8462365464, 8462365465]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5841,way/911371261,911371261,way,"-1.1245775,52.5969023,,-1.124468,52.5969118,,-1.1244485,52.5968286,,-1.124558,52.5968191,,-1.1245775,52.5969023,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365469, 8462365465, 8462365464, 8462365466, 8462365469]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5842,way/911371262,911371262,way,"-1.1247631,52.5968858,,-1.1246543,52.5968946,,-1.1246357,52.5968097,,-1.1247445,52.5968009,,-1.1247631,52.5968858,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365471, 8462365474, 8462365473, 8462365470, 8462365471]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5843,way/911371263,911371263,way,"-1.1248719,52.5968771,,-1.1247631,52.5968858,,-1.1247445,52.5968009,,-1.1248533,52.5967922,,-1.1248719,52.5968771,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365475, 8462365471, 8462365470, 8462365472, 8462365475]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5844,way/911371264,911371264,way,"-1.1250578,52.5968656,,-1.124949,52.5968708,,-1.124938,52.5967861,,-1.1250468,52.5967809,,-1.1250578,52.5968656,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365477, 8462365480, 8462365479, 8462365476, 8462365477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5845,way/911371265,911371265,way,"-1.1251666,52.5968604,,-1.1250578,52.5968656,,-1.1250468,52.5967809,,-1.1251556,52.5967757,,-1.1251666,52.5968604,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365481, 8462365477, 8462365476, 8462365478, 8462365481]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846,way/911371266,911371266,way,"-1.1252633,52.5968492,,-1.1252562,52.5967974,,-1.1253454,52.5967929,,-1.1253426,52.5967722,,-1.1254285,52.5967678,,-1.1254384,52.5968404,,-1.1252633,52.5968492,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365483, 8462365484, 8462365482, 8462365485, 8462365487, 8462365486, 8462365483]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5847,way/911371267,911371267,way,"-1.1254163,52.5966231,,-1.1254244,52.5966769,,-1.1253035,52.5966836,,-1.1252955,52.5966298,,-1.1254163,52.5966231,,",,yes,0,,,,,,71,,Brixham Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8462365489, 8462365492, 8462365491, 8462365488, 8462365489]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
